Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Yield_tons_per_hectare,Soil_Type_Chalky,Soil_Type_Clay,Soil_Type_Loam,Soil_Type_Peaty,Soil_Type_Sandy,Soil_Type_Silt,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Sunny
878.2948000183671,38.1219147206273,1,0,5.732738351838752,False,False,False,False,True,False,False,True,False
669.7576207960302,36.324099915619946,0,0,4.479327275450385,False,False,False,False,False,True,False,False,True
249.080958795424,33.91181663705734,1,1,5.070992422715735,False,False,False,False,True,False,False,False,True
829.3578499046171,36.0697521512254,1,0,6.375145834769073,True,False,False,False,False,False,True,False,False
170.62332426902466,15.341185218563323,1,1,2.981325707069274,False,False,True,False,False,False,False,False,True
430.6799844791081,29.049318323705165,1,0,3.916539219939154,True,False,False,False,False,False,False,True,False
887.6784604212432,36.64128218898238,0,0,5.106138271986885,False,False,False,True,False,False,False,True,False
623.2161364207235,23.24403898316187,0,1,4.716482708593897,False,True,False,False,False,False,False,True,False
284.25543366718483,35.20535832869396,0,1,3.203933509330684,False,False,True,False,False,False,True,False,False
485.04144863926354,36.557661752077216,1,0,3.5775620134089445,False,False,False,True,False,False,False,True,False
795.388975119737,33.49251444157005,0,1,5.680199998838376,False,False,False,False,True,False,False,False,True
894.7719360555917,22.57548731815266,1,1,6.553473323451822,False,False,False,False,False,True,False,True,False
943.8615537565182,36.981450299211794,1,1,9.458243531795054,False,False,False,True,False,False,True,False,False
588.9421873943686,16.66360549016557,1,0,5.277469053953238,False,False,False,False,True,False,False,False,True
641.5127805772521,27.93084801983997,1,0,5.047030159108266,True,False,False,False,False,False,False,False,True
605.1860238483919,25.840389874111,1,1,5.573236447384254,False,False,False,True,False,False,False,False,True
938.0847481836576,29.99729960848037,1,1,7.8151436563767325,True,False,False,False,False,False,False,False,True
663.2214404627214,33.05147443978015,0,1,5.405094000589239,False,False,False,False,False,True,False,True,False
768.1972359193346,16.86901852013707,0,0,4.235596774457924,False,False,False,True,False,False,True,False,False
694.7451122977274,17.385850918384133,0,0,4.008437459696535,False,False,False,True,False,False,False,True,False
970.3083937919145,26.98636064329728,1,0,6.632958920526401,False,False,True,False,False,False,False,False,True
411.6085750519435,37.85396141561483,0,0,1.781295782919443,False,False,False,False,True,False,True,False,False
790.4403135095829,17.09308762288577,0,1,5.773410210874308,False,False,False,False,True,False,True,False,False
165.91836997773885,36.382590132010606,0,1,3.127795437484429,True,False,False,False,False,False,True,False,False
152.90930162787387,15.382064270352185,0,0,1.6282053918784911,True,False,False,False,False,False,False,False,True
956.618280088022,23.07630316320748,0,1,5.896316069071132,False,False,True,False,False,False,False,True,False
264.3906389827441,36.60936950966038,0,1,3.9252014636959465,False,False,False,True,False,False,True,False,False
923.4558478295291,31.659313945378237,1,0,7.02160222232071,False,False,False,False,False,True,False,False,True
748.5272059061081,29.89389586666521,0,0,4.903361903982919,True,False,False,False,False,False,False,True,False
118.41093055292852,22.92091337101225,0,0,0.8066504657774581,False,True,False,False,False,False,False,True,False
676.4024918040303,16.935367509763523,0,0,3.6791258171605534,False,True,False,False,False,False,False,False,True
204.7102710525708,25.378888201408813,1,0,3.3955416174121864,False,False,True,False,False,False,False,True,False
207.93635902606715,19.4364431122368,1,0,2.405485103166292,False,False,False,False,True,False,False,True,False
877.9202728125291,28.4058754998255,0,1,6.601969820545698,False,False,False,False,False,True,False,True,False
179.09550062560865,37.794278512363206,0,1,2.5046767798270118,False,False,False,True,False,False,False,True,False
479.4720530909936,34.04818265132574,1,0,4.338384598313855,False,False,False,True,False,False,False,True,False
325.79063285100096,17.13975759418325,0,1,3.4642547755991635,False,True,False,False,False,False,False,False,True
584.9500015185702,24.87250821246475,1,0,4.503873955194923,False,False,False,False,False,True,True,False,False
562.0911712860601,25.80553320474716,0,1,5.001914442415636,False,True,False,False,False,False,False,True,False
555.2116591838692,24.973710829347123,1,0,5.147386724053054,True,False,False,False,False,False,True,False,False
585.0029031095032,18.45270322239617,0,0,3.426756103289247,True,False,False,False,False,False,False,False,True
942.0319463114116,29.71614678850907,1,0,6.676887233322673,False,False,False,True,False,False,False,True,False
117.30817449858756,23.819909021193848,1,0,2.6310750834315284,False,False,True,False,False,False,True,False,False
913.5887431037544,21.93518280392156,0,1,5.986430081107979,False,False,True,False,False,False,True,False,False
364.5027103682421,23.864084819864026,1,0,3.744800163184714,False,False,True,False,False,False,False,False,True
734.3693616600332,35.173607856887244,1,1,7.176436014073777,True,False,False,False,False,False,False,True,False
970.683246284354,38.556378727458416,1,0,6.682124630302536,False,False,False,False,True,False,False,False,True
169.810135216515,37.46926683077547,1,1,4.075418901079127,False,False,False,False,True,False,True,False,False
556.4485391705814,35.826975435057065,0,0,2.5298135552166303,False,True,False,False,False,False,False,False,True
712.4867739433791,20.5836106825136,0,0,3.6267518786223087,True,False,False,False,False,False,True,False,False
258.90090715637194,35.76579632729725,1,0,3.4351433713903954,False,False,False,False,False,True,False,False,True
748.6686085535036,29.113100493595617,0,0,5.036910217432054,False,True,False,False,False,False,True,False,False
718.0372999909722,30.39488138144797,0,0,4.969072174472117,False,False,False,False,False,True,False,False,True
438.692124416681,17.14596553351782,0,0,3.021919585714926,False,False,True,False,False,False,False,True,False
689.072476195032,30.784034401273587,1,0,5.947396802107479,True,False,False,False,False,False,True,False,False
334.9973179400969,25.964545439749557,1,1,5.0936221405778745,True,False,False,False,False,False,False,True,False
955.4852638828748,18.115389202611173,0,0,5.332867230384473,True,False,False,False,False,False,False,True,False
868.0203281478942,34.112833080744814,0,0,5.491259387041287,False,False,False,True,False,False,False,True,False
922.118752350432,26.290761137752263,0,0,4.9705799415544165,False,False,False,False,False,True,False,False,True
600.3942521624851,20.698622084892055,1,0,3.948142456899961,False,False,False,False,False,True,False,False,True
820.6663859004057,22.957781531174223,1,0,5.820534237239752,False,True,False,False,False,False,True,False,False
458.2298938920206,17.165037729603775,0,1,3.6467966456498537,True,False,False,False,False,False,True,False,False
434.3333944092526,38.90745425639717,0,0,3.575635288040401,False,False,False,False,True,False,True,False,False
915.9285503095122,21.868830304306456,1,1,7.570938440587647,False,False,False,False,False,True,False,False,True
331.0503996681365,39.904487903497945,1,1,5.705980024271805,False,False,False,False,False,True,True,False,False
529.2249156915543,23.90412116176704,1,1,6.349915346787356,True,False,False,False,False,False,True,False,False
808.0511833104426,32.102362243293925,1,0,5.798220462007473,False,False,False,False,False,True,False,False,True
629.9184885373346,34.38162791751215,0,1,4.9906249914863805,False,False,True,False,False,False,False,False,True
926.3711567369876,18.154331722906544,1,0,6.391910869741271,False,False,False,True,False,False,False,True,False
588.2708450222196,15.477715081260532,1,0,3.825670929440481,True,False,False,False,False,False,True,False,False
252.4898120712857,32.3093286294052,0,1,3.348347940667822,False,False,False,True,False,False,True,False,False
987.3010222921092,17.996750190013987,1,1,7.622569012867155,False,False,False,True,False,False,False,False,True
170.8368829860734,39.74092425701251,1,1,4.131511520331866,False,False,True,False,False,False,False,False,True
735.2541841877741,34.95140723765155,0,0,3.829038944505065,False,True,False,False,False,False,False,True,False
661.2073499435795,18.49776493135734,1,1,6.312454120592738,False,True,False,False,False,False,False,True,False
657.4413430064822,35.31224806631079,1,0,5.589814304950853,False,False,False,False,True,False,False,False,True
969.393969344816,29.815599565698687,1,1,8.194345776633945,False,True,False,False,False,False,True,False,False
875.7211254532491,19.853544097759425,0,0,4.18494387355346,False,False,False,False,False,True,True,False,False
181.12464699721488,20.102950979072546,1,1,3.749469419252487,False,False,True,False,False,False,False,True,False
384.35720983016273,24.102455961629587,0,0,3.0763544998816807,False,False,True,False,False,False,True,False,False
812.0805488001835,24.454420720072783,1,1,6.642242693636936,False,False,True,False,False,False,False,True,False
999.9879298427104,31.159614474880797,0,0,5.5124885335805685,False,False,False,False,False,True,False,True,False
680.4750443190826,28.533742024283708,0,1,4.997616217526505,False,False,False,False,False,True,False,True,False
523.5316919067083,32.5644356396713,0,1,3.973588448496564,False,False,True,False,False,False,True,False,False
528.0381631539734,38.00524384171706,1,1,6.329679378823685,False,False,False,False,False,True,False,True,False
273.0303849483125,35.337498677160305,0,0,1.6980224575010838,False,True,False,False,False,False,False,True,False
352.427267253027,21.478390263344803,0,1,3.2006554930645263,True,False,False,False,False,False,False,True,False
250.6443597899643,28.48427978965636,1,0,3.8385633455012336,True,False,False,False,False,False,True,False,False
723.0243791869495,35.14458623771426,0,1,5.77291752249538,False,False,True,False,False,False,True,False,False
959.2689298594548,33.54380389348195,0,0,5.541424809846084,False,False,True,False,False,False,False,False,True
726.3322016743466,30.53080026195866,1,1,7.345406426676563,False,False,False,True,False,False,True,False,False
714.0994380059776,24.61740171931314,0,0,4.14622603891145,False,False,True,False,False,False,True,False,False
451.49385471743705,39.73828850970784,1,1,5.82464218394078,False,True,False,False,False,False,False,False,True
400.5509339364706,37.34312260268558,1,0,4.744966667668959,False,False,True,False,False,False,False,True,False
731.878947253088,23.685922895351467,1,1,7.334089726695737,False,False,False,False,False,True,False,True,False
543.1192022572491,36.578761829909766,1,0,5.618046857501112,False,False,True,False,False,False,False,False,True
204.81353930150075,34.728011619004526,0,1,3.4881969207053296,False,True,False,False,False,False,False,False,True
655.0329965160279,31.866922149458343,1,0,5.038558392435705,False,False,True,False,False,False,True,False,False
850.1974015685407,22.9772901350214,1,1,7.799933170236609,False,True,False,False,False,False,False,False,True
675.3279667195075,22.80954070031571,0,0,3.6197441097666383,True,False,False,False,False,False,False,True,False
219.8236854570838,18.066183969729668,1,0,3.301407787340024,False,True,False,False,False,False,False,False,True
954.4702003328234,16.275786534559366,0,0,5.278797629422988,False,False,False,False,True,False,True,False,False
712.4352596437285,25.32192897323371,1,1,7.295568909553351,False,False,False,True,False,False,True,False,False
238.84401126803124,18.751225932052407,0,1,2.9355096632833013,False,True,False,False,False,False,True,False,False
729.0959488500829,16.980044240397433,1,1,6.407478778396565,False,False,False,False,False,True,False,False,True
569.7976950652167,22.190038765316693,0,1,3.8173624860354014,False,False,False,False,False,True,True,False,False
927.7661641916364,15.634324766966929,0,1,6.251142948608263,False,True,False,False,False,False,True,False,False
899.0204449268106,15.240428840878243,1,1,8.433103782288644,False,False,False,True,False,False,False,False,True
653.5836045220146,36.38961231179545,0,0,4.391483458658524,True,False,False,False,False,False,False,False,True
442.986558339767,27.664745925783485,0,1,3.4329353675699017,False,False,False,False,False,True,False,True,False
151.0499731698396,37.82090437986182,0,1,2.1984362886550923,False,False,False,True,False,False,False,False,True
439.8352790510681,32.59535081547708,1,1,6.075787962106273,False,False,False,False,False,True,False,False,True
438.2390000087142,17.632312746821313,1,1,5.734026927095433,False,True,False,False,False,False,True,False,False
359.22759860765024,27.036882685869102,1,1,4.093482898575898,True,False,False,False,False,False,False,False,True
222.8400792737012,21.47703616171659,1,1,3.83220126110865,False,False,False,True,False,False,True,False,False
455.2868066270112,34.502075879760184,0,1,3.660988331877277,False,False,True,False,False,False,False,False,True
876.3796851954786,19.53083283704224,0,0,5.251641765923347,False,False,False,True,False,False,False,False,True
153.59138797891677,36.170553665864944,0,0,1.623528986617115,True,False,False,False,False,False,False,True,False
986.0461338674584,32.82000356851971,1,0,6.8718381458642765,False,False,False,False,True,False,True,False,False
310.2170537241468,26.72707645016682,1,1,4.761278290065844,True,False,False,False,False,False,False,True,False
349.47351973451805,21.35999553968073,1,0,3.4511684242190186,False,False,False,True,False,False,False,False,True
393.0089535539781,37.033961795744894,0,0,2.0507330014563845,True,False,False,False,False,False,False,False,True
206.6876139902938,38.63060683583021,0,1,4.6686215930572565,False,False,False,True,False,False,False,True,False
553.0712586330131,17.80424564890546,0,1,3.834318366800067,False,False,False,False,False,True,True,False,False
468.9812101923483,17.56435419099732,1,0,3.703400420393488,False,False,True,False,False,False,False,False,True
291.15158396857487,35.815375195699474,1,0,3.906149879036424,False,False,True,False,False,False,False,False,True
382.52348218001833,30.565936290670123,0,0,2.364155765939004,False,False,False,False,False,True,True,False,False
216.55179017181564,16.00041411950331,1,1,4.954447449379618,False,True,False,False,False,False,False,True,False
101.13072055028164,21.927272178501163,1,1,2.989022534205064,False,False,False,False,True,False,False,True,False
487.8040273700907,27.23334285956198,0,0,3.437641814813376,False,False,False,True,False,False,True,False,False
610.7930386514779,30.727486625554874,1,0,5.311914245619236,False,False,False,False,False,True,False,False,True
941.0116760445078,33.1728137094879,1,0,7.234658521402007,False,False,False,False,True,False,False,False,True
557.387701781616,33.18382777629621,1,0,4.681498483286825,False,False,False,True,False,False,False,True,False
636.6351707814243,28.831782681860567,0,0,4.0968637965534125,False,False,False,True,False,False,False,True,False
398.5928944957597,31.85279819588757,0,1,4.277417052169616,False,False,True,False,False,False,True,False,False
170.89355545930846,32.879813965401496,1,1,4.069004088862572,False,False,True,False,False,False,True,False,False
674.0491403122097,16.531812610629345,1,0,4.714859714339545,True,False,False,False,False,False,False,True,False
197.1654523600161,21.54106464684785,1,1,3.906996771837505,False,False,False,False,True,False,True,False,False
215.26218722032195,26.523647943389676,1,1,4.7388640851509685,False,False,True,False,False,False,False,False,True
775.9107010091146,30.559860621369538,0,0,4.262090018702827,False,False,False,True,False,False,False,False,True
173.72171836503412,22.212630802351693,1,0,2.389125343671862,True,False,False,False,False,False,True,False,False
493.2241219483082,16.52436297738799,0,1,3.541265017126181,False,False,False,True,False,False,False,True,False
319.8659365090848,27.62786320286434,0,0,1.6116843497297744,False,False,False,True,False,False,False,True,False
647.3763813776939,38.82034118093353,1,1,6.63954186766609,False,False,False,False,True,False,False,False,True
783.3276639595999,21.887602552037304,0,0,4.564968400173009,False,False,True,False,False,False,True,False,False
963.3407740873298,33.60580742115376,0,0,5.570923077022542,False,True,False,False,False,False,False,True,False
841.8033761871753,31.11427505417305,1,1,7.835713470720239,False,True,False,False,False,False,True,False,False
376.61363448634927,32.636924290751665,0,1,3.933031744167564,False,False,False,False,False,True,True,False,False
839.88532571772,28.829424467424623,1,1,7.583410512140866,False,False,True,False,False,False,False,False,True
565.4914653368471,27.500289757704333,0,1,5.149465548497,False,False,False,True,False,False,False,False,True
586.4123694198855,16.92863533449279,1,1,6.518975827881173,False,True,False,False,False,False,False,False,True
489.9913467465004,22.23200045268011,1,1,5.146150685636408,False,False,False,False,True,False,False,False,True
322.7213780876464,19.48782834086356,0,0,2.448025515275111,False,False,True,False,False,False,True,False,False
452.8390260326713,20.380762240569283,0,1,4.180883705067441,False,False,False,True,False,False,False,False,True
333.18950914525624,31.314274301439056,1,0,4.008922724487693,False,False,False,True,False,False,True,False,False
628.6802698274255,22.610429945141167,1,0,5.548585188909438,False,False,True,False,False,False,True,False,False
214.8489608479892,37.95298535258665,0,0,1.89399275853884,True,False,False,False,False,False,False,False,True
940.8029452274347,20.25121247415938,1,0,6.38691474992878,True,False,False,False,False,False,False,False,True
137.52040863673466,37.769332894039465,1,0,3.210355347028073,False,True,False,False,False,False,False,True,False
287.5877482635948,16.462083345574786,1,0,3.478673210077861,False,False,False,False,True,False,False,False,True
432.35464359577344,26.127910751858632,0,1,3.93815506656182,False,False,False,False,False,True,False,True,False
832.4704813750936,15.972648192223671,0,1,5.462930725783367,False,True,False,False,False,False,True,False,False
978.2059295040552,36.88843190534469,0,0,6.010829470643715,False,False,True,False,False,False,False,False,True
913.8004005596684,27.8201914513656,1,0,6.56875993147146,False,True,False,False,False,False,False,False,True
740.3290939569902,22.982425340463227,1,0,5.257619949834714,False,False,False,False,True,False,False,False,True
591.9179051550386,29.92914961851124,1,1,6.454759613658384,False,False,True,False,False,False,False,False,True
848.9472342772108,19.79603456385211,0,1,6.685386169726237,False,True,False,False,False,False,True,False,False
925.3374068933064,29.76400026812908,1,1,8.775417072391367,False,False,False,False,True,False,True,False,False
854.3673733221722,36.3902695473642,1,0,6.049960642470736,False,False,False,False,False,True,False,False,True
850.542955462709,36.35504527684526,0,0,5.871619285841632,False,False,False,False,True,False,False,False,True
914.635183776364,24.57313382388586,1,0,7.361682195449741,True,False,False,False,False,False,False,False,True
382.78481747039024,27.45979920205836,0,1,4.082756349498787,False,False,False,False,True,False,True,False,False
518.9614574917094,24.32939742172637,1,1,5.9662482331910445,False,False,False,False,True,False,False,True,False
281.6327295564888,24.756307961851405,1,1,5.218530504029212,False,False,False,True,False,False,True,False,False
526.7953708810326,24.642211007530797,0,1,5.175726346584652,False,False,False,False,False,True,False,True,False
629.3238064379505,17.12561481692462,0,1,4.4667596492669,False,True,False,False,False,False,True,False,False
735.0451151832879,32.32378997588262,0,1,4.848420411429694,False,True,False,False,False,False,False,False,True
692.9655047010365,31.44733113295242,0,0,4.181682150854155,False,False,True,False,False,False,True,False,False
678.1814748567485,22.67907447315841,1,1,7.286622224559204,False,False,True,False,False,False,True,False,False
176.21732651452982,31.48775796929413,1,1,4.228985154705763,False,False,False,False,False,True,False,False,True
849.0259654913535,19.74750629732205,0,0,4.553556963907909,False,False,False,False,True,False,True,False,False
658.1210639739043,26.36320954375048,1,0,5.859111073950443,False,False,False,False,True,False,False,True,False
797.0374746911824,26.564779718043795,0,1,5.945947562698551,False,False,True,False,False,False,True,False,False
131.06516519400355,23.83763508974009,1,0,3.161035754138662,False,False,False,True,False,False,False,False,True
203.27548490592432,34.14192415746915,1,1,4.245544195208974,False,True,False,False,False,False,False,True,False
509.735862466041,21.794307221636828,0,1,4.078169212913487,False,False,True,False,False,False,True,False,False
725.4987916202141,29.161084471335307,0,0,4.65456859769758,False,False,False,False,False,True,True,False,False
316.3088099981361,32.92554937543038,1,1,3.8853270825224,False,False,True,False,False,False,False,False,True
893.6235265283219,27.68305262940398,1,1,6.467372476589574,False,False,False,True,False,False,False,False,True
634.3955185759315,19.85576049017479,0,1,4.40478421212084,False,True,False,False,False,False,False,True,False
605.7701228290384,19.464517587117005,1,1,6.301582191066166,False,False,True,False,False,False,False,True,False
255.4240860297785,24.43690694427216,0,1,2.781239481469447,True,False,False,False,False,False,False,True,False
310.3355461133898,23.982671659839387,0,1,4.129712423220825,True,False,False,False,False,False,False,True,False
284.8982286782107,39.98647779063775,0,1,3.244857479649168,False,False,False,False,True,False,False,True,False
296.0955232102405,17.963187808064568,0,1,3.0128554920187542,False,True,False,False,False,False,False,False,True
393.4480463678998,16.793422404930205,1,1,4.90959443772269,True,False,False,False,False,False,True,False,False
595.2629641487447,31.277609118987684,0,1,4.8057311106157545,False,False,False,False,True,False,False,False,True
389.6713746466967,35.555236084586355,1,1,4.381451405044394,False,True,False,False,False,False,True,False,False
552.2400741445633,33.67156256530487,0,1,4.620163465351666,False,False,True,False,False,False,False,False,True
371.1568380693647,32.008039051715244,0,1,4.289340522858542,False,False,True,False,False,False,True,False,False
188.04897112777783,21.90425307079689,0,1,2.643933391965164,False,False,False,True,False,False,False,False,True
968.4018694504996,17.269080763162712,1,1,8.254125427507978,False,True,False,False,False,False,False,True,False
955.8724826345564,25.996902993651105,0,1,5.998021735790629,False,False,False,False,False,True,True,False,False
523.8073549273927,33.88057649175262,0,1,3.758013350947839,True,False,False,False,False,False,False,True,False
931.7783777270956,23.84759788856131,1,1,8.338709286107298,False,True,False,False,False,False,False,False,True
283.97054175901087,27.11640384262499,0,1,2.791852660829896,False,False,False,True,False,False,True,False,False
138.80573119604503,36.26966856722312,0,0,1.6351996669541256,False,False,True,False,False,False,False,False,True
514.2609026765524,30.46330622697985,0,1,4.640290394155964,False,True,False,False,False,False,False,False,True
909.931887717836,19.817385893342205,1,1,7.998833412565354,False,False,True,False,False,False,True,False,False
333.8129150701978,22.909331277998923,1,0,3.257982260048625,False,True,False,False,False,False,False,False,True
514.4017010119323,22.19058149723414,1,1,5.643921580263592,False,True,False,False,False,False,False,False,True
837.9753357291258,24.12768672621847,1,0,5.456025612140558,True,False,False,False,False,False,False,False,True
522.141290312398,35.54224820884045,1,0,5.14767766221714,False,False,False,False,False,True,True,False,False
995.2314870677412,25.830756787772906,0,1,6.665183980467925,False,False,False,True,False,False,False,False,True
537.1938976368764,30.149338606371327,1,0,5.124568368451479,False,False,False,True,False,False,True,False,False
960.3415403861036,26.203230314792968,0,1,7.049816145696033,False,False,False,False,True,False,False,True,False
255.2310281654453,32.975375000578666,1,0,3.5769791373730087,True,False,False,False,False,False,True,False,False
509.4021756261897,18.53778955932881,1,0,3.772881741250054,False,False,False,False,False,True,False,True,False
647.0444312178475,26.04488242978986,0,1,4.479889351021929,False,False,True,False,False,False,False,False,True
447.8673939355333,37.589405838508846,1,0,4.611848779267531,False,False,False,False,False,True,True,False,False
981.3028504225416,24.8165874881442,1,0,6.644653782456464,False,False,False,True,False,False,False,False,True
248.91852160985255,19.163212743434745,0,0,1.621869806591819,False,True,False,False,False,False,False,True,False
121.96715976810768,33.79949063785861,0,1,2.440528993297016,False,False,True,False,False,False,False,False,True
192.192027180869,27.163751182022036,1,0,2.9227476967335635,False,False,False,False,False,True,False,True,False
107.1699060084081,32.61972190724724,0,1,2.104464718628104,False,False,True,False,False,False,True,False,False
338.253784365098,22.18538920191632,0,0,2.2557121762072487,False,False,False,True,False,False,True,False,False
313.82373703486144,37.266604340384994,0,0,2.2429156229045244,True,False,False,False,False,False,False,True,False
667.575060025467,30.83641118996644,0,1,5.465122743535967,False,True,False,False,False,False,False,False,True
219.48921849692135,18.948519766350632,0,0,1.9496601810921623,False,False,False,False,True,False,False,True,False
990.9855543116942,25.755791616147555,1,0,6.681230819589805,False,True,False,False,False,False,False,False,True
849.1698918622059,28.363204520725084,0,1,6.826176206861255,False,False,False,True,False,False,False,True,False
662.5065741284818,28.174950161201743,0,1,4.549083233583404,False,False,False,False,True,False,False,True,False
102.2529528549724,31.36585080302675,0,0,1.1168366621415924,False,False,False,True,False,False,False,False,True
417.4421966382321,39.72704543278462,1,1,4.843374786181008,False,False,False,True,False,False,False,True,False
870.9941907777719,18.636383600369943,0,1,5.255457971400933,False,False,False,False,False,True,True,False,False
239.0262501925414,36.09874958100356,1,1,4.874281744156312,False,False,False,False,True,False,False,True,False
499.8121899997566,36.53973511170246,1,1,5.4862355154845055,False,False,False,True,False,False,True,False,False
772.4483267800396,33.71968244850283,1,1,7.40209470219383,False,False,True,False,False,False,True,False,False
894.1391420443103,18.084980747772704,0,0,4.398987310825079,False,False,False,False,False,True,False,True,False
923.7288424408466,26.757431950504884,1,1,7.384452226710983,False,True,False,False,False,False,False,False,True
342.64315796155233,23.549534111382453,1,0,3.236783461978604,True,False,False,False,False,False,True,False,False
919.5889194098954,31.84702459425815,1,0,6.510338015832671,False,False,True,False,False,False,True,False,False
815.3545764129219,22.496988953004653,0,0,4.177612405117616,False,False,True,False,False,False,False,True,False
800.1769471712922,22.885049839422145,0,1,5.619700159538524,False,False,False,False,False,True,True,False,False
934.7819988620124,34.75505992718695,1,0,7.611289325647645,False,False,False,False,True,False,True,False,False
118.91760067701546,34.23094794282692,1,0,3.193737018713929,False,False,True,False,False,False,True,False,False
957.4660281307496,34.016546637134326,0,0,5.997986815105607,False,False,False,False,False,True,False,True,False
100.6429766689677,37.28928834639368,1,0,2.919131176756831,False,False,True,False,False,False,False,False,True
594.1133210198839,22.393051626972728,0,0,2.7230303386231105,False,False,True,False,False,False,True,False,False
167.91218133838177,18.582700674997696,1,0,3.109602998916995,False,False,False,True,False,False,False,False,True
870.8227684372303,17.295555189907308,1,1,6.865403190755586,False,True,False,False,False,False,False,True,False
827.9061635488794,33.26835221700482,1,1,8.180253335124798,False,False,False,True,False,False,False,True,False
881.8829198590882,25.83955497417996,1,1,7.133138475388786,False,False,False,False,False,True,True,False,False
298.3339276142387,24.306808257237304,1,0,3.32370765126014,False,False,False,False,False,True,True,False,False
396.8842308561182,19.762902010686663,0,0,1.6346527858922304,False,False,False,False,True,False,True,False,False
267.8275980876861,36.184516342903294,0,1,3.7252416126787646,True,False,False,False,False,False,False,False,True
603.3517327437135,34.43610829781629,1,0,4.805990597256844,False,False,False,False,False,True,True,False,False
721.2512997688194,22.530413907953932,1,1,6.912702393700554,False,False,False,False,False,True,False,False,True
510.886196610846,38.33282016050539,1,0,5.383161617424539,False,False,False,False,True,False,False,False,True
105.68643495790076,35.286765074367736,1,0,3.394427526545568,False,False,False,False,False,True,False,False,True
742.741345590186,24.5678533442444,0,1,5.678958017941636,False,False,False,True,False,False,True,False,False
791.5963881649393,16.25287807749227,1,0,5.7956105329699525,False,False,True,False,False,False,True,False,False
161.8429303192152,22.77750199428919,0,0,0.7207387423334631,False,False,False,False,False,True,False,True,False
774.1457649609657,30.15365803464247,0,1,5.753950494694484,False,False,False,True,False,False,False,False,True
861.325103383399,17.492253243510536,1,0,6.772714504071572,False,False,True,False,False,False,True,False,False
694.2503130803851,36.10945925184777,1,0,5.371914273800589,False,False,False,False,False,True,False,True,False
800.2172440340793,31.73019058330921,1,0,6.293464850239388,False,True,False,False,False,False,False,False,True
685.8385331480479,15.900666650085125,1,1,6.26441427930557,True,False,False,False,False,False,False,True,False
786.6929906869144,39.18153183421455,0,0,4.473155942744897,False,False,True,False,False,False,True,False,False
144.49795367797532,24.279324440765915,0,1,1.857871032891884,False,False,True,False,False,False,False,True,False
984.6101483878012,21.610073466163872,0,0,6.13329952035489,False,True,False,False,False,False,False,True,False
392.7631549662818,18.492299623669066,0,0,2.270826283316853,False,False,True,False,False,False,False,False,True
544.8808137911012,16.220456169021475,0,1,4.133801014218977,False,False,False,False,False,True,False,True,False
135.23868823444917,37.15034859470192,1,1,3.2092468980238333,False,False,False,False,True,False,True,False,False
181.49735326756573,32.70409302931561,1,1,4.822894487138223,False,False,False,False,False,True,False,True,False
505.2770455406613,19.65025546741673,1,1,5.793044363762818,False,False,False,False,True,False,False,True,False
144.43084342917052,39.0344688537637,1,0,2.5357617089437703,False,False,False,False,False,True,False,True,False
845.1688119162186,39.11531362688492,1,1,7.715530459097549,False,True,False,False,False,False,False,True,False
917.2976793422902,20.744081909027805,0,0,5.411832663875118,False,False,True,False,False,False,True,False,False
873.8553911435077,31.568304509338283,0,0,5.281937440391145,False,False,True,False,False,False,False,True,False
293.03190461545,25.38013567463676,1,1,4.738607336057871,False,False,False,True,False,False,False,True,False
272.1511745435973,18.052469557262853,0,0,1.2364378182301985,False,False,False,False,True,False,False,False,True
213.5029344181986,21.600388260062303,0,1,1.933219515377756,True,False,False,False,False,False,True,False,False
428.8049873670571,32.01703089599589,0,0,2.01632062300269,False,False,False,False,True,False,False,False,True
977.6084672276976,16.86415370891342,0,0,4.939800689821098,False,False,False,True,False,False,False,False,True
723.6212063717887,38.79326057746784,0,0,4.481482995868278,False,False,False,False,False,True,False,False,True
117.6326949137981,36.60300466305095,1,0,2.217898641377065,False,True,False,False,False,False,False,True,False
700.7217732821421,17.21073355766886,1,1,6.699639751555898,False,False,False,False,True,False,True,False,False
947.5560618513072,32.97864156251798,0,1,6.734831510876458,False,False,False,False,False,True,False,False,True
643.8537246729378,27.02140950482351,0,0,3.573246099998145,False,False,False,False,True,False,False,True,False
425.5758721362957,16.54409560356393,1,1,5.830145642521551,False,True,False,False,False,False,False,True,False
740.4744091285717,15.584096679964311,0,0,4.511962334321227,False,False,True,False,False,False,False,True,False
581.0255455912129,18.41719142076021,1,1,6.160978386724973,False,False,False,False,False,True,False,False,True
241.22742281864964,23.30723111854528,1,1,4.218776296749637,True,False,False,False,False,False,True,False,False
307.9685904799166,19.73192957128896,1,1,4.069847407111567,False,False,False,True,False,False,False,True,False
873.8271124722108,23.01918330357805,0,0,5.51501033663687,False,False,False,False,True,False,False,False,True
150.49118522437237,38.18107025607061,0,1,2.7922903649007087,False,False,False,False,True,False,False,False,True
111.3266611864941,34.683298244203755,1,1,3.204945250084608,True,False,False,False,False,False,True,False,False
501.1572083510103,29.593911678810112,0,1,4.415580241582602,False,True,False,False,False,False,False,True,False
491.2439672536349,15.838930692208454,0,0,3.065586696235973,False,False,False,False,False,True,False,True,False
